anon_ID,assistance_date,assistance_category,amount,unit
565,11/19/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
625,11/19/2019 11:10,Food Pantry: Food Pantry Poundage,25,Pounds
26,11/19/2019 11:11,Food Pantry: Food Pantry Poundage,25,Pounds
40,11/19/2019 11:37,Food Pantry: Food Pantry Poundage,25,Pounds
293,11/19/2019 11:49,Food Pantry: Food Pantry Poundage,25,Pounds
318,11/19/2019 13:53,Food Pantry: Food Pantry Poundage,25,Pounds
500,11/19/2019 13:53,Food Pantry: Food Pantry Poundage,25,Pounds
55,11/19/2019 13:56,Food Pantry: Food Pantry Poundage,25,Pounds
317,11/19/2019 13:57,Food Pantry: Food Pantry Poundage,25,Pounds
33,11/19/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
67,11/19/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
244,11/19/2019 14:20,Food Pantry: Food Pantry Poundage,25,Pounds
551,11/19/2019 14:22,Food Pantry: Food Pantry Poundage,25,Pounds
531,11/19/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
375,11/19/2019 14:50,Food Pantry: Food Pantry Poundage,25,Pounds
498,11/19/2019 16:00,Food Pantry: Food Pantry Poundage,25,Pounds
102,11/21/2019 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
178,11/21/2019 10:13,Food Pantry: Food Pantry Poundage,25,Pounds
395,11/21/2019 10:13,Food Pantry: Food Pantry Poundage,25,Pounds
338,11/21/2019 10:17,Food Pantry: Food Pantry Poundage,25,Pounds
15,11/21/2019 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
15,11/21/2019 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
382,11/21/2019 10:46,Food Pantry: Food Pantry Poundage,25,Pounds
586,11/21/2019 11:00,Food Pantry: Food Pantry Poundage,25,Pounds
222,11/21/2019 11:02,Food Pantry: Food Pantry Poundage,25,Pounds
175,11/21/2019 11:19,Food Pantry: Food Pantry Poundage,25,Pounds
34,11/21/2019 14:06,Food Pantry: Food Pantry Poundage,25,Pounds
609,11/21/2019 14:08,Food Pantry: Food Pantry Poundage,25,Pounds
487,11/21/2019 14:09,Food Pantry: Food Pantry Poundage,25,Pounds
341,11/21/2019 14:20,Food Pantry: Food Pantry Poundage,25,Pounds
391,11/21/2019 14:30,Food Pantry: Food Pantry Poundage,25,Pounds
605,11/21/2019 15:14,Food Pantry: Food Pantry Poundage,25,Pounds
89,11/21/2019 15:22,Food Pantry: Food Pantry Poundage,25,Pounds
5,11/21/2019 15:40,Food Pantry: Food Pantry Poundage,25,Pounds
2,11/22/2019 14:00,Food Pantry: Holiday Baskets,30,Pounds
450,11/22/2019 14:00,Food Pantry: Holiday Baskets,30,Pounds
449,11/22/2019 14:00,Food Pantry: Holiday Baskets,30,Pounds
226,11/22/2019 14:00,Food Pantry: Holiday Baskets,30,Pounds
201,11/22/2019 14:00,Food Pantry: Holiday Baskets,30,Pounds
303,11/22/2019 14:10,Food Pantry: Holiday Baskets,30,Pounds
403,11/22/2019 14:10,Food Pantry: Holiday Baskets,30,Pounds
456,11/22/2019 14:10,Food Pantry: Holiday Baskets,30,Pounds
273,11/22/2019 14:10,Food Pantry: Holiday Baskets,30,Pounds
565,11/22/2019 14:10,Food Pantry: Holiday Baskets,30,Pounds
310,11/22/2019 14:15,Food Pantry: Holiday Baskets,30,Pounds
102,11/22/2019 14:15,Food Pantry: Holiday Baskets,30,Pounds
314,11/22/2019 14:15,Food Pantry: Holiday Baskets,30,Pounds
171,11/22/2019 14:15,Food Pantry: Holiday Baskets,30,Pounds
391,11/22/2019 14:15,Food Pantry: Holiday Baskets,30,Pounds
8,11/22/2019 14:15,Food Pantry: Holiday Baskets,30,Pounds
605,11/22/2019 14:15,Food Pantry: Holiday Baskets,30,Pounds
559,11/22/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
525,11/22/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
39,11/22/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
421,11/22/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
536,11/22/2019 14:40,Food Pantry: Holiday Baskets,30,Pounds
248,11/22/2019 14:40,Food Pantry: Holiday Baskets,30,Pounds
515,11/22/2019 15:10,Food Pantry: Holiday Baskets,30,Pounds
55,11/22/2019 15:10,Food Pantry: Holiday Baskets,30,Pounds
29,11/22/2019 15:10,Food Pantry: Holiday Baskets,30,Pounds
417,11/22/2019 15:15,Food Pantry: Holiday Baskets,30,Pounds
544,11/22/2019 15:15,Food Pantry: Holiday Baskets,30,Pounds
309,11/22/2019 15:15,Food Pantry: Holiday Baskets,30,Pounds
318,11/22/2019 15:20,Food Pantry: Holiday Baskets,30,Pounds
191,11/22/2019 15:20,Food Pantry: Holiday Baskets,30,Pounds
191,11/22/2019 15:20,Food Pantry: Holiday Baskets,30,Pounds
635,11/22/2019 15:20,Food Pantry: Holiday Baskets,30,Pounds
175,11/22/2019 15:20,Food Pantry: Holiday Baskets,30,Pounds
129,11/22/2019 15:20,Food Pantry: Holiday Baskets,30,Pounds
178,11/22/2019 15:25,Food Pantry: Holiday Baskets,30,Pounds
560,11/22/2019 15:25,Food Pantry: Holiday Baskets,30,Pounds
395,11/22/2019 15:25,Food Pantry: Holiday Baskets,30,Pounds
383,11/22/2019 15:25,Food Pantry: Holiday Baskets,30,Pounds
625,11/22/2019 15:25,Food Pantry: Holiday Baskets,30,Pounds
17,11/22/2019 15:25,Food Pantry: Holiday Baskets,30,Pounds
330,11/22/2019 15:30,Food Pantry: Holiday Baskets,30,Pounds
160,11/22/2019 15:30,Food Pantry: Holiday Baskets,30,Pounds
293,11/22/2019 15:35,Food Pantry: Holiday Baskets,30,Pounds
478,11/22/2019 15:35,Food Pantry: Holiday Baskets,30,Pounds
44,11/22/2019 15:35,Food Pantry: Holiday Baskets,30,Pounds
613,11/22/2019 15:35,Food Pantry: Holiday Baskets,30,Pounds
11,11/22/2019 15:35,Food Pantry: Holiday Baskets,30,Pounds
319,11/22/2019 15:35,Food Pantry: Holiday Baskets,30,Pounds
151,11/22/2019 15:40,Food Pantry: Holiday Baskets,30,Pounds
328,11/22/2019 15:40,Food Pantry: Holiday Baskets,30,Pounds
322,11/22/2019 15:45,Food Pantry: Holiday Baskets,30,Pounds
304,11/22/2019 15:45,Food Pantry: Holiday Baskets,30,Pounds
524,11/22/2019 15:45,Food Pantry: Holiday Baskets,30,Pounds
356,11/22/2019 15:50,Food Pantry: Holiday Baskets,30,Pounds
145,11/22/2019 15:50,Food Pantry: Holiday Baskets,30,Pounds
185,11/22/2019 15:50,Food Pantry: Holiday Baskets,30,Pounds
91,11/22/2019 15:50,Food Pantry: Holiday Baskets,30,Pounds
489,11/22/2019 15:55,Food Pantry: Holiday Baskets,30,Pounds
104,11/22/2019 15:55,Food Pantry: Holiday Baskets,30,Pounds
600,11/22/2019 15:55,Food Pantry: Holiday Baskets,30,Pounds
109,11/22/2019 15:55,Food Pantry: Holiday Baskets,30,Pounds
487,11/22/2019 15:55,Food Pantry: Holiday Baskets,30,Pounds
162,11/22/2019 16:00,Food Pantry: Holiday Baskets,30,Pounds
376,11/22/2019 16:00,Food Pantry: Holiday Baskets,30,Pounds
186,11/22/2019 16:00,Food Pantry: Holiday Baskets,30,Pounds
252,11/22/2019 16:00,Food Pantry: Holiday Baskets,30,Pounds
89,11/22/2019 16:00,Food Pantry: Holiday Baskets,30,Pounds
406,11/22/2019 16:00,Food Pantry: Holiday Baskets,30,Pounds
306,11/22/2019 16:00,Food Pantry: Holiday Baskets,30,Pounds
194,11/23/2019 13:40,Food Pantry: Holiday Baskets,30,Pounds
202,11/23/2019 16:15,Food Pantry: Holiday Baskets,30,Pounds
370,11/23/2019 16:20,Food Pantry: Holiday Baskets,30,Pounds
321,11/24/2019 9:25,Food Pantry: Holiday Baskets,30,Pounds
195,11/24/2019 9:25,Food Pantry: Holiday Baskets,30,Pounds
224,11/24/2019 9:30,Food Pantry: Holiday Baskets,30,Pounds
426,11/24/2019 9:35,Food Pantry: Holiday Baskets,30,Pounds
437,11/24/2019 9:45,Food Pantry: Holiday Baskets,30,Pounds
584,11/24/2019 9:45,Food Pantry: Holiday Baskets,30,Pounds
276,11/24/2019 10:40,Food Pantry: Holiday Baskets,30,Pounds
327,11/24/2019 10:45,Food Pantry: Holiday Baskets,30,Pounds
267,11/24/2019 12:10,Food Pantry: Holiday Baskets,30,Pounds
292,11/24/2019 12:20,Food Pantry: Holiday Baskets,30,Pounds
401,11/24/2019 14:20,Food Pantry: Holiday Baskets,30,Pounds
299,11/24/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
132,11/24/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
567,11/24/2019 14:40,Food Pantry: Holiday Baskets,30,Pounds
333,11/24/2019 14:45,Food Pantry: Holiday Baskets,30,Pounds
315,11/24/2019 14:50,Food Pantry: Holiday Baskets,30,Pounds
152,11/24/2019 15:00,Food Pantry: Holiday Baskets,30,Pounds
430,11/24/2019 15:00,Food Pantry: Holiday Baskets,30,Pounds
610,11/24/2019 15:10,Food Pantry: Holiday Baskets,30,Pounds
275,11/24/2019 15:10,Food Pantry: Holiday Baskets,30,Pounds
376,11/26/2019 10:10,Food Pantry: Food Pantry Poundage,25,Pounds
97,11/26/2019 10:11,Food Pantry: Food Pantry Poundage,25,Pounds
436,11/26/2019 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
544,11/26/2019 10:13,Food Pantry: Food Pantry Poundage,25,Pounds
10,11/26/2019 10:14,Food Pantry: Food Pantry Poundage,25,Pounds
478,11/26/2019 10:15,Food Pantry: Food Pantry Poundage,25,Pounds
46,11/26/2019 10:16,Food Pantry: Food Pantry Poundage,25,Pounds
450,11/26/2019 10:16,Food Pantry: Food Pantry Poundage,25,Pounds
314,11/26/2019 10:17,Food Pantry: Food Pantry Poundage,25,Pounds
560,11/26/2019 10:27,Food Pantry: Food Pantry Poundage,25,Pounds
160,11/26/2019 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
303,11/26/2019 11:21,Food Pantry: Food Pantry Poundage,25,Pounds
369,11/26/2019 11:23,Food Pantry: Food Pantry Poundage,25,Pounds
337,11/26/2019 11:40,Food Pantry: Food Pantry Poundage,25,Pounds
607,11/26/2019 14:13,Food Pantry: Food Pantry Poundage,25,Pounds
607,11/26/2019 14:13,Food Pantry: Food Pantry Poundage,25,Pounds
516,11/26/2019 14:15,Food Pantry: Food Pantry Poundage,25,Pounds
568,11/26/2019 14:20,Food Pantry: Food Pantry Poundage,25,Pounds
568,11/26/2019 14:26,Food Pantry: Food Pantry Poundage,25,Pounds
68,11/26/2019 14:33,Food Pantry: Food Pantry Poundage,25,Pounds
451,11/26/2019 14:33,Food Pantry: Food Pantry Poundage,25,Pounds
145,11/26/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
122,11/26/2019 15:01,Food Pantry: Food Pantry Poundage,25,Pounds
611,11/26/2019 15:29,Food Pantry: Food Pantry Poundage,25,Pounds
322,11/26/2019 15:41,Food Pantry: Food Pantry Poundage,25,Pounds
248,12/3/2019 10:01,Food Pantry: Food Pantry Poundage,25,Pounds
356,12/3/2019 10:05,Food Pantry: Food Pantry Poundage,25,Pounds
529,12/3/2019 10:11,Food Pantry: Food Pantry Poundage,25,Pounds
191,12/3/2019 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
303,12/3/2019 10:20,Food Pantry: Food Pantry Poundage,25,Pounds
91,12/3/2019 10:22,Food Pantry: Food Pantry Poundage,25,Pounds
560,12/3/2019 10:34,Food Pantry: Food Pantry Poundage,25,Pounds
635,12/3/2019 10:37,Food Pantry: Food Pantry Poundage,25,Pounds
26,12/3/2019 10:47,Food Pantry: Food Pantry Poundage,25,Pounds
625,12/3/2019 10:50,Food Pantry: Food Pantry Poundage,25,Pounds
322,12/3/2019 11:13,Food Pantry: Food Pantry Poundage,25,Pounds
40,12/3/2019 11:13,Food Pantry: Food Pantry Poundage,25,Pounds
273,12/3/2019 11:16,Food Pantry: Food Pantry Poundage,25,Pounds
456,12/3/2019 11:17,Food Pantry: Food Pantry Poundage,25,Pounds
257,12/3/2019 11:19,Food Pantry: Food Pantry Poundage,25,Pounds
17,12/3/2019 11:39,Food Pantry: Food Pantry Poundage,25,Pounds
500,12/3/2019 14:01,Food Pantry: Food Pantry Poundage,25,Pounds
589,12/3/2019 14:02,Food Pantry: Food Pantry Poundage,25,Pounds
320,12/3/2019 14:03,Food Pantry: Food Pantry Poundage,25,Pounds
67,12/3/2019 14:04,Food Pantry: Food Pantry Poundage,25,Pounds
300,12/3/2019 14:58,Food Pantry: Food Pantry Poundage,25,Pounds
310,12/3/2019 15:23,Food Pantry: Food Pantry Poundage,25,Pounds
162,12/3/2019 15:27,Food Pantry: Food Pantry Poundage,25,Pounds
395,12/5/2019 10:06,Food Pantry: Food Pantry Poundage,25,Pounds
102,12/5/2019 10:07,Food Pantry: Food Pantry Poundage,25,Pounds
178,12/5/2019 10:07,Food Pantry: Food Pantry Poundage,25,Pounds
335,12/5/2019 10:08,Food Pantry: Food Pantry Poundage,25,Pounds
588,12/5/2019 10:09,Food Pantry: Food Pantry Poundage,25,Pounds
15,12/5/2019 10:26,Food Pantry: Food Pantry Poundage,25,Pounds
15,12/5/2019 10:26,Food Pantry: Food Pantry Poundage,25,Pounds
51,12/5/2019 10:32,Food Pantry: Food Pantry Poundage,25,Pounds
177,12/5/2019 10:33,Food Pantry: Food Pantry Poundage,25,Pounds
222,12/5/2019 10:34,Food Pantry: Food Pantry Poundage,25,Pounds
35,12/5/2019 10:35,Food Pantry: Food Pantry Poundage,25,Pounds
106,12/5/2019 10:42,Food Pantry: Food Pantry Poundage,25,Pounds
605,12/5/2019 10:44,Food Pantry: Food Pantry Poundage,25,Pounds
533,12/5/2019 11:33,Food Pantry: Food Pantry Poundage,25,Pounds
586,12/5/2019 11:37,Food Pantry: Food Pantry Poundage,25,Pounds
600,12/5/2019 11:50,Food Pantry: Food Pantry Poundage,25,Pounds
104,12/5/2019 14:16,Food Pantry: Food Pantry Poundage,25,Pounds
417,12/5/2019 14:17,Food Pantry: Food Pantry Poundage,25,Pounds
559,12/5/2019 14:21,Food Pantry: Food Pantry Poundage,25,Pounds
316,12/5/2019 14:37,Food Pantry: Food Pantry Poundage,25,Pounds
27,12/5/2019 14:51,Food Pantry: Food Pantry Poundage,25,Pounds
524,12/5/2019 14:52,Food Pantry: Food Pantry Poundage,25,Pounds
296,12/5/2019 14:56,Food Pantry: Food Pantry Poundage,25,Pounds
293,12/5/2019 15:01,Food Pantry: Food Pantry Poundage,25,Pounds
117,12/10/2019 10:04,Food Pantry: Food Pantry Poundage,25,Pounds
376,12/10/2019 10:06,Food Pantry: Food Pantry Poundage,25,Pounds
403,12/10/2019 10:08,Food Pantry: Food Pantry Poundage,25,Pounds
46,12/10/2019 10:08,Food Pantry: Food Pantry Poundage,25,Pounds
478,12/10/2019 10:09,Food Pantry: Food Pantry Poundage,25,Pounds
544,12/10/2019 10:12,Food Pantry: Food Pantry Poundage,25,Pounds
284,12/10/2019 10:17,Food Pantry: Food Pantry Poundage,25,Pounds
561,12/10/2019 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
210,12/10/2019 10:27,Food Pantry: Food Pantry Poundage,25,Pounds
62,12/10/2019 10:28,Food Pantry: Food Pantry Poundage,25,Pounds
73,12/10/2019 10:28,Food Pantry: Food Pantry Poundage,25,Pounds
450,12/10/2019 10:29,Food Pantry: Food Pantry Poundage,25,Pounds
160,12/10/2019 10:37,Food Pantry: Food Pantry Poundage,25,Pounds
314,12/10/2019 10:38,Food Pantry: Food Pantry Poundage,25,Pounds
625,12/10/2019 10:40,Food Pantry: Food Pantry Poundage,25,Pounds
86,12/10/2019 11:35,Food Pantry: Food Pantry Poundage,25,Pounds
55,12/10/2019 14:08,Food Pantry: Food Pantry Poundage,25,Pounds
317,12/10/2019 14:09,Food Pantry: Food Pantry Poundage,25,Pounds
72,12/10/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
40,12/10/2019 14:11,Food Pantry: Food Pantry Poundage,25,Pounds
451,12/10/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
138,12/10/2019 14:46,Food Pantry: Food Pantry Poundage,25,Pounds
5,12/10/2019 15:39,Food Pantry: Food Pantry Poundage,25,Pounds
590,12/10/2019 15:48,Food Pantry: Food Pantry Poundage,25,Pounds
306,12/12/2019 9:40,Food Pantry: Holiday Baskets,30,Pounds
437,12/12/2019 9:45,Food Pantry: Holiday Baskets,30,Pounds
584,12/12/2019 9:45,Food Pantry: Holiday Baskets,30,Pounds
318,12/12/2019 10:10,Food Pantry: Food Pantry Poundage,25,Pounds
436,12/12/2019 10:20,Food Pantry: Food Pantry Poundage,25,Pounds
145,12/12/2019 10:24,Food Pantry: Food Pantry Poundage,25,Pounds
39,12/12/2019 10:26,Food Pantry: Food Pantry Poundage,25,Pounds
68,12/12/2019 10:36,Food Pantry: Food Pantry Poundage,25,Pounds
53,12/12/2019 10:59,Food Pantry: Food Pantry Poundage,25,Pounds
622,12/12/2019 11:06,Food Pantry: Food Pantry Poundage,25,Pounds
175,12/12/2019 11:32,Food Pantry: Food Pantry Poundage,25,Pounds
34,12/12/2019 14:04,Food Pantry: Food Pantry Poundage,25,Pounds
44,12/12/2019 14:05,Food Pantry: Food Pantry Poundage,25,Pounds
516,12/12/2019 14:14,Food Pantry: Food Pantry Poundage,25,Pounds
248,12/12/2019 14:25,Food Pantry: Holiday Baskets,30,Pounds
401,12/12/2019 14:25,Food Pantry: Holiday Baskets,30,Pounds
171,12/12/2019 14:30,Food Pantry: Holiday Baskets,30,Pounds
375,12/12/2019 14:30,Food Pantry: Holiday Baskets,30,Pounds
639,12/12/2019 14:30,Food Pantry: Holiday Baskets,30,Pounds
500,12/12/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
142,12/12/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
50,12/12/2019 14:35,Food Pantry: Holiday Baskets,30,Pounds
542,12/12/2019 14:40,Food Pantry: Holiday Baskets,30,Pounds
461,12/12/2019 15:15,Food Pantry: Food Pantry Poundage,25,Pounds
29,12/12/2019 15:16,Food Pantry: Food Pantry Poundage,25,Pounds
129,12/12/2019 15:31,Food Pantry: Food Pantry Poundage,25,Pounds
177,12/12/2019 21:30,Food Pantry: Holiday Baskets,30,Pounds
562,12/12/2019 21:30,Food Pantry: Holiday Baskets,30,Pounds
244,12/12/2019 21:30,Food Pantry: Holiday Baskets,30,Pounds
418,12/12/2019 21:35,Food Pantry: Holiday Baskets,30,Pounds
77,12/12/2019 21:35,Food Pantry: Holiday Baskets,30,Pounds
97,12/12/2019 21:35,Food Pantry: Holiday Baskets,30,Pounds
170,12/12/2019 21:40,Food Pantry: Holiday Baskets,30,Pounds
607,12/12/2019 21:40,Food Pantry: Holiday Baskets,30,Pounds
607,12/12/2019 21:40,Food Pantry: Holiday Baskets,30,Pounds
8,12/12/2019 21:45,Food Pantry: Holiday Baskets,30,Pounds
251,12/12/2019 21:45,Food Pantry: Holiday Baskets,30,Pounds
391,12/12/2019 21:45,Food Pantry: Holiday Baskets,30,Pounds
451,12/12/2019 21:50,Food Pantry: Holiday Baskets,30,Pounds
406,12/12/2019 21:50,Food Pantry: Holiday Baskets,30,Pounds
89,12/12/2019 21:55,Food Pantry: Holiday Baskets,30,Pounds
153,12/12/2019 21:55,Food Pantry: Holiday Baskets,30,Pounds
168,12/12/2019 21:55,Food Pantry: Holiday Baskets,30,Pounds
599,12/12/2019 22:00,Food Pantry: Holiday Baskets,30,Pounds
178,12/12/2019 22:00,Food Pantry: Holiday Baskets,30,Pounds
186,12/12/2019 22:10,Food Pantry: Holiday Baskets,30,Pounds
491,12/12/2019 23:35,Food Pantry: Holiday Baskets,30,Pounds
248,12/17/2019 10:05,Food Pantry: Food Pantry Poundage,25,Pounds
502,12/17/2019 10:06,Food Pantry: Food Pantry Poundage,25,Pounds
330,12/17/2019 10:07,Food Pantry: Food Pantry Poundage,25,Pounds
356,12/17/2019 10:07,Food Pantry: Food Pantry Poundage,25,Pounds
529,12/17/2019 10:09,Food Pantry: Food Pantry Poundage,25,Pounds
635,12/17/2019 10:14,Food Pantry: Food Pantry Poundage,25,Pounds
273,12/17/2019 10:16,Food Pantry: Food Pantry Poundage,25,Pounds
456,12/17/2019 10:18,Food Pantry: Food Pantry Poundage,25,Pounds
257,12/17/2019 10:19,Food Pantry: Food Pantry Poundage,25,Pounds
341,12/17/2019 10:44,Food Pantry: Food Pantry Poundage,25,Pounds
596,12/17/2019 10:47,Food Pantry: Food Pantry Poundage,25,Pounds
106,12/17/2019 11:05,Food Pantry: Food Pantry Poundage,25,Pounds
553,12/17/2019 11:05,Food Pantry: Food Pantry Poundage,25,Pounds
564,12/17/2019 11:08,Food Pantry: Food Pantry Poundage,25,Pounds
201,12/17/2019 11:09,Food Pantry: Food Pantry Poundage,25,Pounds
316,12/17/2019 11:20,Food Pantry: Food Pantry Poundage,25,Pounds
101,12/17/2019 11:32,Food Pantry: Food Pantry Poundage,25,Pounds
500,12/17/2019 14:09,Food Pantry: Food Pantry Poundage,25,Pounds
67,12/17/2019 14:10,Food Pantry: Food Pantry Poundage,25,Pounds
625,12/17/2019 14:11,Food Pantry: Food Pantry Poundage,25,Pounds
77,12/17/2019 14:53,Food Pantry: Food Pantry Poundage,25,Pounds
162,12/17/2019 14:54,Food Pantry: Food Pantry Poundage,25,Pounds
309,12/17/2019 15:07,Food Pantry: Food Pantry Poundage,25,Pounds
293,12/17/2019 15:28,Food Pantry: Food Pantry Poundage,25,Pounds
186,12/17/2019 15:28,Food Pantry: Food Pantry Poundage,25,Pounds
578,12/19/2019 0:15,Food Pantry: Holiday Baskets,30,Pounds
436,12/19/2019 0:15,Food Pantry: Holiday Baskets,30,Pounds
178,12/19/2019 9:56,Food Pantry: Food Pantry Poundage,25,Pounds
102,12/19/2019 9:57,Food Pantry: Food Pantry Poundage,25,Pounds
605,12/19/2019 10:00,Food Pantry: Food Pantry Poundage,25,Pounds
609,12/19/2019 10:11,Food Pantry: Food Pantry Poundage,25,Pounds
300,12/19/2019 10:16,Food Pantry: Food Pantry Poundage,25,Pounds
491,12/19/2019 10:30,Food Pantry: Food Pantry Poundage,25,Pounds
391,12/19/2019 10:32,Food Pantry: Food Pantry Poundage,25,Pounds
406,12/19/2019 10:46,Food Pantry: Food Pantry Poundage,25,Pounds
406,12/19/2019 10:47,Food Pantry: Food Pantry Poundage,25,Pounds
406,12/19/2019 10:53,Food Pantry: Food Pantry Poundage,25,Pounds
26,12/19/2019 11:25,Food Pantry: Food Pantry Poundage,25,Pounds
586,12/19/2019 11:26,Food Pantry: Food Pantry Poundage,25,Pounds
296,12/19/2019 14:09,Food Pantry: Food Pantry Poundage,25,Pounds
611,12/19/2019 14:13,Food Pantry: Food Pantry Poundage,25,Pounds
369,12/19/2019 14:14,Food Pantry: Food Pantry Poundage,25,Pounds
417,12/19/2019 14:44,Food Pantry: Food Pantry Poundage,25,Pounds
559,12/19/2019 14:45,Food Pantry: Food Pantry Poundage,25,Pounds
375,12/19/2019 14:47,Food Pantry: Food Pantry Poundage,25,Pounds
347,12/19/2019 14:57,Food Pantry: Food Pantry Poundage,25,Pounds
34,12/19/2019 22:00,Food Pantry: Holiday Baskets,30,Pounds
613,12/19/2019 22:00,Food Pantry: Holiday Baskets,30,Pounds
605,12/19/2019 22:15,Food Pantry: Holiday Baskets,30,Pounds
39,12/19/2019 22:15,Food Pantry: Holiday Baskets,30,Pounds
421,12/19/2019 22:20,Food Pantry: Holiday Baskets,30,Pounds
314,12/19/2019 22:20,Food Pantry: Holiday Baskets,30,Pounds
634,12/19/2019 22:25,Food Pantry: Holiday Baskets,30,Pounds
317,12/19/2019 22:25,Food Pantry: Holiday Baskets,30,Pounds
335,12/19/2019 22:30,Food Pantry: Holiday Baskets,30,Pounds
538,12/19/2019 22:30,Food Pantry: Holiday Baskets,30,Pounds
614,12/19/2019 22:35,Food Pantry: Holiday Baskets,30,Pounds
588,12/19/2019 22:40,Food Pantry: Holiday Baskets,30,Pounds
46,12/19/2019 22:40,Food Pantry: Holiday Baskets,30,Pounds
460,12/19/2019 22:45,Food Pantry: Holiday Baskets,30,Pounds
604,12/19/2019 22:45,Food Pantry: Holiday Baskets,30,Pounds
358,12/19/2019 22:55,Food Pantry: Holiday Baskets,30,Pounds
625,12/19/2019 22:55,Food Pantry: Holiday Baskets,30,Pounds
450,12/19/2019 23:00,Food Pantry: Holiday Baskets,30,Pounds
237,12/19/2019 23:00,Food Pantry: Holiday Baskets,30,Pounds
33,12/19/2019 23:00,Food Pantry: Holiday Baskets,30,Pounds
316,12/19/2019 23:00,Food Pantry: Holiday Baskets,30,Pounds
505,12/19/2019 23:10,Food Pantry: Holiday Baskets,30,Pounds
145,12/19/2019 23:15,Food Pantry: Holiday Baskets,30,Pounds
91,12/19/2019 23:30,Food Pantry: Holiday Baskets,30,Pounds
210,12/19/2019 23:30,Food Pantry: Holiday Baskets,30,Pounds
491,12/19/2019 23:35,Food Pantry: Holiday Baskets,30,Pounds
152,12/20/2019 15:00,Food Pantry: Holiday Baskets,30,Pounds
